timestamp,price
2025-04-11 12:53:39,83827.00
2025-04-11 12:53:50,83827.00
2025-04-11 13:01:55,83872.00
2025-04-11 13:02:06,83872.00
2025-04-11 13:02:17,83872.00
2025-04-11 18:38:30,83301.00
2025-04-11 18:38:41,83301.00
2025-04-11 18:40:52,83348.00
2025-04-11 18:41:50,83348.00
2025-04-11 18:42:00,83348.00
2025-04-11 18:42:11,83348.00
